id,year,month,nombre,codigoruta,nombreruta,pasajerosadultomayor,pasajerosregulares,pasajerostotales,cant_feriados,nombres_feriados,es_feriado_mes,precipitacion_mm,temperatura_c,dia_semana,es_fin_semana,trimestre,temporada,nivel_precipitacion,feriado_finde,periodo_escolar,ruta_promedio_pasajeros,proporcion_adultos_mayor,year_norm
17927,2022,4,"CORPORACION TRANSPORTES EL ALTO, LIMITADA",310,"CARTAGO-LA CRUZ DE CARAVACA-EL ALTO, EXTENSION A MATA DE MORA Y EXTENSION A FINCA PAEZ Y VICEVERSA",262,10110,10372,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,12223.333333333334,0.025257881037308395,1
17928,2022,4,"CORPORACION TRANSPORTES EL ALTO, LIMITADA",310,"CARTAGO-LA CRUZ DE CARAVACA-EL ALTO, EXTENSION A MATA DE MORA Y EXTENSION A FINCA PAEZ Y VICEVERSA",234,9948,10182,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,12223.333333333334,0.02297947559658254,1
17929,2022,4,"CORPORACION TRANSPORTES EL ALTO, LIMITADA",310,"CARTAGO-LA CRUZ DE CARAVACA-EL ALTO, EXTENSION A MATA DE MORA Y EXTENSION A FINCA PAEZ Y VICEVERSA",125,6576,6701,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,12223.333333333334,0.018651148910772904,1
18011,2022,4,"GEMON DE CARTAGO, S.A.",342,CARTAGO-PACAYAS-LA PASTORA-SANTA CRUZ,94,16695,16789,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,14207.481481481482,0.0055985705777248365,1
18012,2022,4,"GEMON DE CARTAGO, S.A.",342,CARTAGO-PACAYAS-LA PASTORA-SANTA CRUZ,157,19860,20017,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,14207.481481481482,0.007842941352782495,1
18013,2022,4,"GEMON DE CARTAGO, S.A.",342,CARTAGO-PACAYAS-LA PASTORA-SANTA CRUZ,11,2675,2686,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,14207.481481481482,0.004093784890212133,1
18014,2022,4,"GEMON DE CARTAGO, S.A.",342,CARTAGO-PACAYAS-LA PASTORA-SANTA CRUZ,116,27575,27691,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,14207.481481481482,0.004188935432615918,1
18015,2022,4,"GEMON DE CARTAGO, S.A.",342,CARTAGO-PACAYAS-LA PASTORA-SANTA CRUZ,6,1594,1600,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,14207.481481481482,0.0037476577139287947,1
18022,2022,4,"GRUPO EMPRESARIAL EL MOLINO DEL SUR, S.A.",321,CARTAGO-RESIDENCIAL LOS MOLINOS,240,1613,1853,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,1648.375,0.12944983818770225,1
18083,2022,4,"MADERAS Y MATERIALES DEL SUR, S.A.",337,CARTAGO-FRAILES-SANTA CRUZ,87,533,620,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,1798.5972222222222,0.14009661835748793,1
18084,2022,4,"MADERAS Y MATERIALES DEL SUR, S.A.",337,CARTAGO-FRAILES-SANTA CRUZ,201,2582,2783,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,1798.5972222222222,0.07219827586206896,1
18118,2022,4,"MUSOC, S.A.",100,SAN JOSE-CARTAGO-EL EMPALME-DOTA-TARRAZU-LEON CORTES-SAN ISIDRO DE EL GENERAL Y VICEVERSA,1115,22285,23400,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,8674.785310734464,0.04764753643006709,1
18119,2022,4,"MUSOC, S.A.",100,SAN JOSE-CARTAGO-EL EMPALME-DOTA-TARRAZU-LEON CORTES-SAN ISIDRO DE EL GENERAL Y VICEVERSA,893,17719,18612,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,8674.785310734464,0.04797722022242518,1
18120,2022,4,"MUSOC, S.A.",100,SAN JOSE-CARTAGO-EL EMPALME-DOTA-TARRAZU-LEON CORTES-SAN ISIDRO DE EL GENERAL Y VICEVERSA,762,14982,15744,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,8674.785310734464,0.048396316290886,1
18121,2022,4,"MUSOC, S.A.",100,SAN JOSE-CARTAGO-EL EMPALME-DOTA-TARRAZU-LEON CORTES-SAN ISIDRO DE EL GENERAL Y VICEVERSA,136,2607,2743,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,8674.785310734464,0.04956268221574344,1
18122,2022,4,"MUSOC, S.A.",100,SAN JOSE-CARTAGO-EL EMPALME-DOTA-TARRAZU-LEON CORTES-SAN ISIDRO DE EL GENERAL Y VICEVERSA,0,0,0,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,8674.785310734464,0.0,1
18150,2022,4,"RUTAS DEL SUR, S.A.",330,CARTAGO-CORRALILLO-SAN ANTONIO-SANTA ELENA ARRIBA-SANTA ELENA ABAJO-RÍO CONEJO Y VICEVERSA,664,12634,13298,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,14000.027777777777,0.049928566057598316,1
18172,2022,4,"SERVICIOS URBANOS DE OREAMUNO, S.A.",325,CARTAGO-SAN RAFAEL DE OREAMUNO-MARIA AUXILIADORA-AGROPECUARIO,3620,28355,31975,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,18745.9,0.11320990743057292,1
18173,2022,4,"SERVICIOS URBANOS DE OREAMUNO, S.A.",325,CARTAGO-SAN RAFAEL DE OREAMUNO-MARIA AUXILIADORA-AGROPECUARIO,2581,20320,22901,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,18745.9,0.11269758099729281,1
18174,2022,4,"SERVICIOS URBANOS DE OREAMUNO, S.A.",325,CARTAGO-SAN RAFAEL DE OREAMUNO-MARIA AUXILIADORA-AGROPECUARIO,1032,7975,9007,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,18745.9,0.11456483126110124,1
18175,2022,4,"SERVICIOS URBANOS DE OREAMUNO, S.A.",325,CARTAGO-SAN RAFAEL DE OREAMUNO-MARIA AUXILIADORA-AGROPECUARIO,176,1397,1573,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,18745.9,0.11181702668360864,1
18176,2022,4,"SERVICIOS URBANOS DE OREAMUNO, S.A.",325,CARTAGO-SAN RAFAEL DE OREAMUNO-MARIA AUXILIADORA-AGROPECUARIO,149,1169,1318,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,18745.9,0.11296436694465505,1
18177,2022,4,"SERVICIOS URBANOS DE OREAMUNO, S.A.",343,CARTAGO-SANTA ROSA DE OREAMUNO-SAN PABLO Y VICEVERSA,391,4893,5284,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,5337.05785123967,0.07398297067171239,1
18178,2022,4,"SERVICIOS URBANOS DE OREAMUNO, S.A.",343,CARTAGO-SANTA ROSA DE OREAMUNO-SAN PABLO Y VICEVERSA,283,3515,3798,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,5337.05785123967,0.0744932877072914,1
18179,2022,4,"SERVICIOS URBANOS DE OREAMUNO, S.A.",343,CARTAGO-SANTA ROSA DE OREAMUNO-SAN PABLO Y VICEVERSA,340,4269,4609,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,5337.05785123967,0.0737527114967462,1
18180,2022,4,"SERVICIOS URBANOS DE OREAMUNO, S.A.",343,CARTAGO-SANTA ROSA DE OREAMUNO-SAN PABLO Y VICEVERSA,228,2819,3047,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,5337.05785123967,0.07480314960629922,1
18181,2022,4,"SERVICIOS URBANOS DE OREAMUNO, S.A.",343,CARTAGO-SANTA ROSA DE OREAMUNO-SAN PABLO Y VICEVERSA,203,2523,2726,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,5337.05785123967,0.07444077741107444,1
18182,2022,4,"SERVICIOS URBANOS DE OREAMUNO, S.A.",343,CARTAGO-SANTA ROSA DE OREAMUNO-SAN PABLO Y VICEVERSA,202,2377,2579,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,5337.05785123967,0.07829457364341086,1
18256,2022,4,"TRANSPORTE REMUNERADO GUADALUPE DE CARTAGO (TREGUCA), S.A.",332,CARTAGO-GUADALUPE-LA LIMA POR GUADALUPE Y POR LA JOYA Y VICEVERSA,5729,56780,62509,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,64171.416666666664,0.091649336106223,1
18421,2022,4,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,462,3320,3782,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,11889.456445993032,0.12212529738302934,1
18422,2022,4,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,5373,27212,32585,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,11889.456445993032,0.1648867611857853,1
18423,2022,4,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,200,2307,2507,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,11889.456445993032,0.07974481658692185,1
18424,2022,4,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,0,43,43,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,11889.456445993032,0.0,1
18425,2022,4,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,0,377,377,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,11889.456445993032,0.0,1
18426,2022,4,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,395,2660,3055,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,11889.456445993032,0.12925392670157068,1
18427,2022,4,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,0,59,59,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,11889.456445993032,0.0,1
18428,2022,4,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,6093,30922,37015,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,11889.456445993032,0.16460449535336072,1
18462,2022,4,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,642,10920,11562,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,20886.733333333334,0.05552192337628643,1
18463,2022,4,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,474,9363,9837,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,20886.733333333334,0.04818052449684895,1
18464,2022,4,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,1659,16173,17832,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,20886.733333333334,0.09302977625750014,1
18465,2022,4,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,3033,59833,62866,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,20886.733333333334,0.04824470708002609,1
18466,2022,4,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,27,1941,1968,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,20886.733333333334,0.013712544438801422,1
18488,2022,4,"TRANSPORTES O.E.A.,S.A.",371,CARTAGO-EL YAS-LA FLOR,0,107,107,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,1889.25,0.0,1
18489,2022,4,"TRANSPORTES O.E.A.,S.A.",371,CARTAGO-EL YAS-LA FLOR,120,2847,2967,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,1889.25,0.04043126684636118,1
18493,2022,4,"TRANSPORTES OTTO Y ELADIO LEIVA CAMPOS, S.A.",323 A,CARTAGO-LA ANGELINA  Y VICEVERSA,124,1904,2028,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,2412.5714285714284,0.061113849186791525,1
18494,2022,4,"TRANSPORTES OTTO Y ELADIO LEIVA CAMPOS, S.A.",326,CARTAGO-TRES RIOS Y VICEVERSA,8636,140149,148785,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,133750.6590909091,0.058043095452529135,1
18516,2022,4,"TRANSPORTES RAMIREZ Y CALDERON, S.A.",327,CARTAGO-EL EMPALME-MADRE SELVA Y VICEVERSA,241,2024,2265,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,2309.0,0.10635481023830538,1
18517,2022,4,"TRANSPORTES RAMIREZ Y CALDERON, S.A.",370,CARTAGO-LLANO LOS ANGELES,210,4386,4596,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,4719.333333333333,0.04568196649989123,1
18528,2022,4,"TRANSPORTES SAN BLAS, S.A.",329,CARTAGO-SAN BLAS Y VICEVERSA,620,25293,25913,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,15857.444444444445,0.023925291348305934,1
18529,2022,4,"TRANSPORTES SAN BLAS, S.A.",329,CARTAGO-SAN BLAS Y VICEVERSA,0,45,45,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,15857.444444444445,0.0,1
18542,2022,4,"TRANSPORTES SERRANO, S.A.",338,CARTAGO-SANTIAGO DE PARAISO,1680,42221,43901,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,11791.866666666667,0.03826704933716004,1
18543,2022,4,"TRANSPORTES SERRANO, S.A.",338,CARTAGO-SANTIAGO DE PARAISO,322,8032,8354,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,11791.866666666667,0.038539796529024534,1
18544,2022,4,"TRANSPORTES SERRANO, S.A.",338,CARTAGO-SANTIAGO DE PARAISO,0,387,387,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,11791.866666666667,0.0,1
18545,2022,4,"TRANSPORTES SERRANO, S.A.",338,CARTAGO-SANTIAGO DE PARAISO,58,1536,1594,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,11791.866666666667,0.03636363636363636,1
18546,2022,4,"TRANSPORTES SERRANO, S.A.",338,CARTAGO-SANTIAGO DE PARAISO,0,1075,1075,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,11791.866666666667,0.0,1
18577,2022,4,"TRANSPORTES UNIDOS SAN ANTONIO, S.A.",335,CARTAGO-AGUA CALIENTE-LOURDES-MATA DE GUINEO-URBANIZACION COCORI-PROYECTO JESUS JIMENES-COVAO,6095,55072,61167,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,49230.13888888889,0.09964360449908449,1
18578,2022,4,"TRANSPORTES UNIDOS SAN ANTONIO, S.A.",335,CARTAGO-AGUA CALIENTE-LOURDES-MATA DE GUINEO-URBANIZACION COCORI-PROYECTO JESUS JIMENES-COVAO,5659,60241,65900,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,49230.13888888889,0.08587123108905782,1
18579,2022,4,"TRANSPORTES UNIDOS SAN ANTONIO, S.A.",335,CARTAGO-AGUA CALIENTE-LOURDES-MATA DE GUINEO-URBANIZACION COCORI-PROYECTO JESUS JIMENES-COVAO,2698,29860,32558,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,49230.13888888889,0.0828649528548174,1
18580,2022,4,"TRANSPORTES UNIDOS SAN ANTONIO, S.A.",335,CARTAGO-AGUA CALIENTE-LOURDES-MATA DE GUINEO-URBANIZACION COCORI-PROYECTO JESUS JIMENES-COVAO,72,14411,14483,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,49230.13888888889,0.004971002485501243,1
18581,2022,4,"TRANSPORTES UNIDOS SAN NICOLAS TRAUSANIC, S. A.",323,CARTAGO-TARAS-SAN NICOLAS-LA LIMA-OCHOMOGO,1554,17512,19066,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,33650.90740740741,0.08150207164210416,1
18582,2022,4,"TRANSPORTES UNIDOS SAN NICOLAS TRAUSANIC, S. A.",323,CARTAGO-TARAS-SAN NICOLAS-LA LIMA-OCHOMOGO,3490,35555,39045,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,33650.90740740741,0.08938175485325,1
18583,2022,4,"TRANSPORTES UNIDOS SAN NICOLAS TRAUSANIC, S. A.",323,CARTAGO-TARAS-SAN NICOLAS-LA LIMA-OCHOMOGO,3523,35645,39168,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,33650.90740740741,0.0899435778294059,1
18600,2022,4,"VIDAL ENRIQUE Y MINOR, S.A.(VEMSA)",366,CARTAGO-LLANO GRANDE,42,1170,1212,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,4802.638888888889,0.03462489694971146,1
18601,2022,4,"VIDAL ENRIQUE Y MINOR, S.A.(VEMSA)",366,CARTAGO-LLANO GRANDE,81,5867,5948,3,"['Battle of Rivas', 'Maundy Thursday', 'Good Friday']",1,70.37,23.78,4,0,2,0,1,0,1,4802.638888888889,0.01361573373676248,1
18619,2022,5,"AUTOBUSES ROMERO, S.A.",334,CARTAGO-CABALLO BLANCO-DULCE NOMBRE-BLANQUILLO Y VICEVERSA,818,25178,25996,1,['Labor Day / May Day'],1,249.33,19.41,6,1,2,1,2,1,1,15600.805555555555,0.03146516905796823,1
18620,2022,5,"AUTOBUSES ROMERO, S.A.",334,CARTAGO-CABALLO BLANCO-DULCE NOMBRE-BLANQUILLO Y VICEVERSA,133,5246,5379,1,['Labor Day / May Day'],1,249.33,19.41,6,1,2,1,2,1,1,15600.805555555555,0.024721189591078066,1
18706,2022,5,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",245,7494,7739,1,['Labor Day / May Day'],1,249.33,19.41,6,1,2,1,2,1,1,30982.49074074074,0.03165374677002584,1
18707,2022,5,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",3578,33706,37284,1,['Labor Day / May Day'],1,249.33,19.41,6,1,2,1,2,1,1,30982.49074074074,0.09596352420544454,1
18708,2022,5,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",9551,86039,95590,1,['Labor Day / May Day'],1,249.33,19.41,6,1,2,1,2,1,1,30982.49074074074,0.0999152639892877,1
18709,2022,5,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",649,5661,6310,1,['Labor Day / May Day'],1,249.33,19.41,6,1,2,1,2,1,1,30982.49074074074,0.10283631754080177,1
18710,2022,5,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",7390,56980,64370,1,['Labor Day / May Day'],1,249.33,19.41,6,1,2,1,2,1,1,30982.49074074074,0.11480324991067406,1
18711,2022,5,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",2221,16541,18762,1,['Labor Day / May Day'],1,249.33,19.41,6,1,2,1,2,1,1,30982.49074074074,0.11837126259127005,1
18715,2022,5,"AUTOTRANSPORTES GRANADOS CONTRERAS, S.A.",324,CARTAGO-EL BOSQUE-BLANQUILLO Y VICEVERSA,680,23727,24407,1,['Labor Day / May Day'],1,249.33,19.41,6,1,2,1,2,1,1,24402.305555555555,0.027859718125204852,1
18734,2022,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,2671,56773,59444,1,['Labor Day / May Day'],1,249.33,19.41,6,1,2,1,2,1,1,25952.85913705584,0.044932290352426615,1
18735,2022,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1442,36957,38399,1,['Labor Day / May Day'],1,249.33,19.41,6,1,2,1,2,1,1,25952.85913705584,0.03755208333333333,1
18736,2022,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1160,22255,23415,1,['Labor Day / May Day'],1,249.33,19.41,6,1,2,1,2,1,1,25952.85913705584,0.04953877690468056,1
18737,2022,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,2756,72355,75111,1,['Labor Day / May Day'],1,249.33,19.41,6,1,2,1,2,1,1,25952.85913705584,0.03669187346895303,1
18738,2022,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1184,28776,29960,1,['Labor Day / May Day'],1,249.33,19.41,6,1,2,1,2,1,1,25952.85913705584,0.03951804011882113,1
18739,2022,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1171,25683,26854,1,['Labor Day / May Day'],1,249.33,19.41,6,1,2,1,2,1,1,25952.85913705584,0.043604542915658163,1
18740,2022,5,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,2594,66421,69015,1,['Labor Day / May Day'],1,249.33,19.41,6,1,2,1,2,1,1,25952.85913705584,0.037585487423206214,1
